"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"Horizon Europe Guarantee","EP/X027678/1","University of Oxford","Big Data Institute - NDPH","Fellowship","Tilstra","Andrea","","http://orcid.org/0000-0001-7622-9088",,,,"","Population Health and Period Shocks","31/08/2023","30/08/2025","190380",,"South East","Active","http://gtr.ukri.org/projects?ref=EP/X027678/1","C853BACF-49DD-4198-956F-249B1CC68426","240CEBFD-1052-4EAC-88DF-D88A163D61C8","47649064-FCD1-4D7A-A5AA-31B69B9BDFFC","A24E2879-698E-4FBC-94B0-4A448D7C4537"
"Horizon Europe Guarantee","10052357","HR WALLINGFORD LIMITED",,"EU-Funded","Ballard","Bridget","","",,,,"","Protecting the aquatic environment from urban runoff pollution (StopUP)","31/08/2022","30/08/2025","194016",,"South East","Active","http://gtr.ukri.org/projects?ref=10052357","4D93CBFA-32CD-4F81-BD42-25B3F1C49FE2","240CEBFD-1052-4EAC-88DF-D88A163D61C8","7C5347B5-F2C6-44B8-9529-B7DF87869E75","98F2A087-9B57-4AA8-9398-B261157DBD02"
"Horizon Europe Guarantee","10070732","BLUE LOBSTER IT LIMITED",,"EU-Funded","Keeble","Simon","","",,,,"","AquaINFRA","01/01/2023","31/12/2026","365429",,"Wales","Active","http://gtr.ukri.org/projects?ref=10070732","DBF9FB6F-4EEA-4FD2-A193-246417B78801","240CEBFD-1052-4EAC-88DF-D88A163D61C8","D2FEE3D4-C53A-48BA-BE6D-FCE9E829F497","F8641AB6-40D2-40A4-A3F9-EADE816BA600"
"Horizon Europe Guarantee","10110519","UNIVERSITY OF STRATHCLYDE",,"EU-Funded","Jeong","Byongug","","",,,,"","SAFeCRAFT: Safe and Efficient Use of Sustainable Fuels in Maritime Transport Applications","01/12/2023","30/11/2027","661994",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10110519","E8C04143-3494-4499-97A3-22B7178107CC","240CEBFD-1052-4EAC-88DF-D88A163D61C8","75B2C02E-38CD-4787-ABBE-459732D1048B","C9D1C299-6919-4E41-816F-7107E89262E0"
"Horizon Europe Guarantee","EP/X027546/1","University of Bristol","School of Humanities","Research Grant","Putter","Ad","","",,,,"","Re-mediating the Early Book: Pasts and Futures","01/03/2023","28/02/2027","530503",,"South West","Active","http://gtr.ukri.org/projects?ref=EP/X027546/1","E93611D9-DAA6-45BC-8341-22D6F265EE9E","240CEBFD-1052-4EAC-88DF-D88A163D61C8","25335D80-2025-4154-989F-37646A6EFBE1","1C38417C-4D00-4744-A746-006D43788ED1"
"Horizon Europe Guarantee","10063937","LIMITSTATE LIMITED",,"EU-Funded","Pritchard","Tom","","",,,,"","OPEN INNOVATION PLATFORM FOR OPTIMISING PRODUCTION SYSTEMS BY COMBINING PRODUCT DEVELOPMENT, VIRTUAL ENGINEERING WORKFLOWS AND PRODUCTION DATA (PIONEER)","01/01/2023","31/12/2025","140156",,"Yorkshire and The Humber","Active","http://gtr.ukri.org/projects?ref=10063937","F4FD2EA4-1F8B-40AF-BC74-2341961C671F","240CEBFD-1052-4EAC-88DF-D88A163D61C8","6BA1F4AF-CB3F-4312-9C6C-ED7F2D821981","ACE88F81-91FF-4E22-B561-203464DE8852"
"Horizon Europe Guarantee","10039055","UNIVERSITY OF SHEFFIELD",,"EU-Funded","Bontcheva","Kalina","","",,,,"","vera.ai: VERification Assisted by Artificial Intelligence","31/08/2022","30/08/2025","776703",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10039055","6AF49EF7-B567-40EC-B678-256130DA58A8","240CEBFD-1052-4EAC-88DF-D88A163D61C8","FAABF2EB-AEB2-4A67-A79E-39B8F8121932","8C537388-7A24-43FE-A161-3A7AF4257CBA"
"Horizon Europe Guarantee","EP/Z000017/1","University of Leeds","Civil Engineering","Research Grant","Khan","Amirul","","http://orcid.org/0000-0002-7521-5458",,,,"","HumanIC: Human - Centric Indoor Climate for Healthcare Facilities","01/01/2024","31/12/2027","260676",,"Yorkshire and The Humber","Active","http://gtr.ukri.org/projects?ref=EP/Z000017/1","6CB050F6-A13B-4F93-9715-26697B5415A7","240CEBFD-1052-4EAC-88DF-D88A163D61C8","CA799973-1F1B-4936-B99A-9970F567FE67","4703176D-BA85-465D-B76A-B6BF425B9A7C"
"Horizon Europe Guarantee","EP/X027651/1","Imperial College London","Mathematics","Fellowship","Longo","Iacopo Paolo","","",,,,"","Rate-Induced Tipping In NonAutonomous Systems","04/05/2023","03/05/2025","190380",,"London","Active","http://gtr.ukri.org/projects?ref=EP/X027651/1","FAF5C0BD-D8CE-40DF-AFF3-2339B5025AED","240CEBFD-1052-4EAC-88DF-D88A163D61C8","4FC4CBFD-9E7C-4518-BB16-852553236FE1","E2D7713C-8CE1-462C-9C6C-9B3F9D2FA0F5"
"Horizon Europe Guarantee","10079479","UNIVERSITY OF OXFORD",,"EU-Funded","Lee","Regent","","",,,,"","NetZeroAICT: Digital Contrast for Computerised Tomography -Towards Climate Neutral and Sustainable Health Systems-","01/12/2023","30/11/2027","934735",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10079479","3ECA5ABA-1674-4D62-8A57-2650C14EAE75","240CEBFD-1052-4EAC-88DF-D88A163D61C8","FE0AD965-17C1-4602-BF76-D6CDC97A387F","130F25B4-5B77-4816-A2E1-A3A4551BFB59"
"Horizon Europe Guarantee","10066635","UNIVERSITY OF SOUTHAMPTON",,"EU-Funded","Konstantinidis","Georgios","","",,,,"","UPCAST: Universal Platform Components for Safe Fair Interoperable Data Exchange, Monetisation and Trading","01/01/2023","31/12/2025","1324488",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10066635","11E7DBA7-8BD2-4F97-B5F9-26DB58B3B667","240CEBFD-1052-4EAC-88DF-D88A163D61C8","189F1BDE-BC7C-437B-AC3C-AA4AC0B677F0","E3BD3965-29DB-4FA6-A994-EB904F4798F0"
"Horizon Europe Guarantee","10108628","BRUNEL UNIVERSITY LONDON",,"EU-Funded","Kalganova","Tatiana","","",,,,"","ELOQUENCE: Multilingual and Cross-cultural interactions for context-aware, and bias-controlled dialogue systems for safety-critical applications","01/01/2024","31/12/2026","382889",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10108628","540BDFFB-4323-46B2-94EF-27443F06369C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","4F273F3F-9009-467F-B852-F7BB4866DF68","502BCFBB-1BFE-430D-8CA2-C3D13A71C15D"
"Horizon Europe Guarantee","10057865","ABACUS AGRICULTURE LIMITED",,"EU-Funded","Knight","Ian","","",,,,"","A EUROPEAN-WIDE NETWORK OF PILOT FARMERS IMPLEMENTING AND DEMONSTRATING CLIMATE SMART SOLUTIONS FOR A CARBON NEUTRAL EUROPE","30/09/2022","29/09/2029","477015",,"South East","Active","http://gtr.ukri.org/projects?ref=10057865","298C80EB-2669-4773-AA43-25B2C61F191B","240CEBFD-1052-4EAC-88DF-D88A163D61C8","50916D76-EAB0-4C56-BDF0-AB25B57127A6","CFE9C52A-9481-470F-A1F7-6FE6045B156C"
"Horizon Europe Guarantee","EP/Y004221/1","University of Oxford","Earth Sciences","Fellowship","Zarkogiannis","Stergios","","http://orcid.org/0000-0001-7441-5506",,,,"","SODIOM - Surface Ocean Density Influence On Mineralisers","31/03/2023","30/03/2025","187096",,"South East","Active","http://gtr.ukri.org/projects?ref=EP/Y004221/1","67C9DA54-0734-4D4E-BDAA-26512E98C3D6","240CEBFD-1052-4EAC-88DF-D88A163D61C8","47649064-FCD1-4D7A-A5AA-31B69B9BDFFC","3F21A58C-FD59-4F95-9CE1-FBBDD740BF3D"
"Horizon Europe Guarantee","10103115","UNIVERSITY OF LEEDS",,"EU-Funded","Dunning","Keri","","",,,,"","MAPS: Models, Assessment, and Policies for Sustainability","31/05/2024","30/05/2028","345797",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10103115","68182BD3-3C80-4FE7-B00D-269F6288251C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","38CF3AB0-B06C-4A19-ACD0-386A7C74160F","1234746C-0B5D-4CD0-AAFE-543056B28DAF"
"Horizon Europe Guarantee","10078118","NEWCASTLE UNIVERSITY",,"EU-Funded","Charman","Sarah","","",,,,"","STRATIFYHF: Artificial intelligence-based decision support system for risk stratification and early detection of heart failure in primary and secondary care","31/05/2023","30/05/2027","352142",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10078118","B6D41165-085D-4594-A896-25DB6826EA2C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","13C979ED-CCCE-4C21-9953-307B6EC53D42","9D1D15EA-B8F2-43F1-876F-500036C04640"
"Horizon Europe Guarantee","10042031","WALK21 FOUNDATION",,"EU-Funded","Walker","Jim","","",,,,"","TRANS-SAFE","31/08/2022","30/08/2026","105140",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10042031","C631B488-465C-4ACC-8C0F-25535A1BD6EC","240CEBFD-1052-4EAC-88DF-D88A163D61C8","71389D99-A129-450F-A7F0-04F95C7A3C06","26652669-E1E2-406B-80B3-7AC90588BCC2"
"Horizon Europe Guarantee","10048311","FOREST RESEARCH",,"EU-Funded","Marzano","Mariella","","",,,,"","Beyond Xylella, Integrated Management Strategies for Mitigating Xylella fastidiosa impact in Europe (BeXyl)","31/08/2022","30/08/2026","236368",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10048311","E23A4ADC-7B76-46D4-98BF-2555184918A7","240CEBFD-1052-4EAC-88DF-D88A163D61C8","6C52D0C4-6EAC-44CE-A7CB-9C2D21B96D64","ADA4ED33-3E62-4410-B1A5-5AE1ADCAB834"
"Horizon Europe Guarantee","EP/X020886/1","Imperial College London","Mathematics","Research Grant","Coti Zelati","Michele","","http://orcid.org/0000-0002-2495-2212",,,,"","Stable structures and chaotic dynamics in fluid flows","31/03/2023","30/03/2028","1276304",,"London","Active","http://gtr.ukri.org/projects?ref=EP/X020886/1","63F62CE0-AE6E-4B4E-BEFD-26A6D0764DA2","240CEBFD-1052-4EAC-88DF-D88A163D61C8","4FC4CBFD-9E7C-4518-BB16-852553236FE1","BB0A13A6-1DF7-420D-90BB-C22EDC378E03"
"Horizon Europe Guarantee","EP/Y035038/1","University of Oxford","Oxford Physics","Research Grant","Gregori","Gianluca","","",,,,"","Unveiling the Physics of High-Density Relativistic Pair Plasma Jets in the Laboratory","01/02/2024","31/01/2029","2116858",,"South East","Active","http://gtr.ukri.org/projects?ref=EP/Y035038/1","EEF866EB-6879-4AB8-9D4F-252C50BCD9A0","240CEBFD-1052-4EAC-88DF-D88A163D61C8","47649064-FCD1-4D7A-A5AA-31B69B9BDFFC","A085FD94-D386-40D5-A2E1-82CC0B531FA4"
"Horizon Europe Guarantee","10110989","CONSERV EDUC & RES TRUST UK (EARTHWATCH)",,"EU-Funded","Williams","Claire","","",,,,"","MoRe4nature","01/01/2024","31/12/2027","330042",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10110989","6E372F9B-EDDA-4A8C-BBB4-26248DF6FB36","240CEBFD-1052-4EAC-88DF-D88A163D61C8","240677AD-1C2B-44EF-AFE7-9D857951919E","89BDCE35-E30F-4BCE-AF92-B531BEDED53E"
"Horizon Europe Guarantee","10064721","UNIVERSITY OF STRATHCLYDE",,"EU-Funded","Fossati","Marco","","",,,,"","INtegration and Digital demonstration of low-emission aIrcraft technoloGies and airport Operations (INDIGO)","01/02/2023","31/01/2026","591949",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10064721","6FC2A0A6-D73D-4A09-A6FC-25542EAD69CD","240CEBFD-1052-4EAC-88DF-D88A163D61C8","75B2C02E-38CD-4787-ABBE-459732D1048B","372377BC-D25D-4468-889F-FC1340E83EA1"
"Horizon Europe Guarantee","EP/Z001501/1","Liverpool John Moores University","School of Engineering","Fellowship","Wang","Jin","","",,,,"","Development of a real-time opportunistic maintenance strategy for floating offshore wind turbines","30/06/2024","29/06/2026","206085",,"North West","Active","http://gtr.ukri.org/projects?ref=EP/Z001501/1","79D9FB9F-D4D9-4FF4-AFC0-25253FA065C0","240CEBFD-1052-4EAC-88DF-D88A163D61C8","6D415694-BDC9-4F3E-B0F8-1D11B873365B","4B460644-8925-498D-A5B5-3E8E04A1FD78"
"Horizon Europe Guarantee","10052186","TECH INSPIRE LTD",,"EU-Funded","OUS","TALAL","","",,,,"","ENabling FLexibility provision by all Actors and sectors through markets and digital TEchnologies (ENFLATE)","31/08/2022","30/08/2026","153454",,"London","Active","http://gtr.ukri.org/projects?ref=10052186","CA6FC4F3-F96E-4936-98B9-260A3D044F6A","240CEBFD-1052-4EAC-88DF-D88A163D61C8","DF44A7EC-1857-47F0-9045-5E3398846F2A","871905D1-3E12-443D-B0E7-CD991A42FE3C"
"Horizon Europe Guarantee","EP/X024180/1","University of Edinburgh","Sch of Engineering","Fellowship","Haeri","Sina","","",,,,"","HIGH-FIDELITY MODELLING OF POWDER-BASED ADDITIVE MANUFACTURING PROCESSES","03/02/2023","02/02/2025","198783",,"Scotland","Active","http://gtr.ukri.org/projects?ref=EP/X024180/1","33F839DF-5A0C-4E98-BFB6-2908B7460E1C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","A4735E0B-ED6E-4FC5-9497-CFE564317F54","7E81D5AB-4E94-489C-B488-8BB25E9236DB"
"Horizon Europe Guarantee","10050522","INTERNATIONAL ESTUARINE & COASTAL SPECIALISTS LTD",,"EU-Funded","Elliott","Michael","","",,,,"","GES4SEAS - Achieving Good Environmental Status for maintaining ecosystem SErvices, by ASsessing integrated impacts of cumulative pressures","31/08/2022","30/08/2026","407776",,"Yorkshire and The Humber","Active","http://gtr.ukri.org/projects?ref=10050522","9C2BB9E8-51E9-4B3B-A352-266B1953823B","240CEBFD-1052-4EAC-88DF-D88A163D61C8","79A29EE5-3904-4CD4-BC2A-88525F2FF5CE","BD7FBD02-1513-463B-9DD7-09E9507F0EC0"
"Horizon Europe Guarantee","10038853","SEASCAPE CONSULTANTS LTD",,"EU-Funded","Gunn","Victoria","","",,,,"","Explaining and Predicting the Ocean Conveyor (EPOC)","30/06/2022","29/06/2027","246994",,"South East","Active","http://gtr.ukri.org/projects?ref=10038853","3D259800-E103-4907-ABD0-298FF34C5C68","240CEBFD-1052-4EAC-88DF-D88A163D61C8","318BCDE4-C20D-40B5-AC13-665CEC722397","2B9E5E4F-3831-4DE1-9556-B21DFB5C1D02"
"Horizon Europe Guarantee","10105869","CARDIFF UNIVERSITY",,"EU-Funded","Dayan","Colin","","",,,,"","EDENT1FI: European action for the Diagnosis of Early Non-symptomatic Type 1 diabetes For Intervention","01/11/2023","31/10/2028","450716",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10105869","A3E04FFB-72C9-47EE-910F-25EC10DC7722","240CEBFD-1052-4EAC-88DF-D88A163D61C8","B2ACBF49-D3F4-422C-B86D-08E99112DBF1","3136CF99-388F-489C-802A-C7C0530ACD33"
"Horizon Europe Guarantee","10091225","UNIVERSITY OF GLASGOW",,"EU-Funded","Pert","Jay","","",,,,"","COoperative Cyber prOtectiON for modern power grids (COCOON)","17/09/2023","17/09/2026","499419",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10091225","A4E51C66-D3EB-4F53-AFB1-26BB9100082E","240CEBFD-1052-4EAC-88DF-D88A163D61C8","3C26DF17-881E-4E2A-B8D9-7499CE0F79C1","522F4C39-BA74-4F2B-9C54-DFCA1A5C471E"
"Horizon Europe Guarantee","10064001","UNIVERSITY OF CENTRAL LANCASHIRE",,"EU-Funded","Eccles","Harry","","",,,,"","Building European Nuclear Competence through continuous Advanced and Structured Education and Training Actions (ENEN2plus)","31/05/2022","30/05/2026","31644",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10064001","5FE651D8-4968-42F6-8080-276DAF609F4C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","E5D6790B-065D-41F7-AECB-E98ADE7124A7","FD8F95A2-757D-4198-9FC7-7965CDD0F197"
"Horizon Europe Guarantee","10102451","SWANSEA UNIVERSITY",,"EU-Funded","Jones","Bethan","","",,,,"","A Proactive Approach to the Recovery and Recycling of Photovoltaic Modules (APOLLO)","01/01/2024","31/12/2026","449662",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10102451","DAB22ED9-84D8-48C5-B920-2684F12B0435","240CEBFD-1052-4EAC-88DF-D88A163D61C8","AA72EF12-BDFC-4C58-A101-CDD3725D83D1","67125077-A405-470E-91D4-6F9C9A7FC90C"
"Horizon Europe Guarantee","10037872","TWI LIMITED",,"EU-Funded","Baker","Lynne","","",,,,"","Composite material technology for next-generation Marine Vessel Propellers","31/05/2022","30/05/2025","561056",,"East of England","Active","http://gtr.ukri.org/projects?ref=10037872","DAE82061-4BDF-46A2-A464-257D895F4ED7","240CEBFD-1052-4EAC-88DF-D88A163D61C8","985318FB-9AF7-4C09-ADA7-1F1293473FE1","E019582A-FE81-4B1A-8BCF-669C8DE20484"
"Horizon Europe Guarantee","10079747","UNIVERSITY OF STIRLING(THE)",,"EU-Funded","Semple","Sean","","",,,,"","PIECES – Towards Large-Scale Adaption and Tailored Implementation of Evidence-Based Primary Cancer Prevention Programmes in Europe and Beyond","31/05/2023","30/05/2027","321067",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10079747","735A7E54-095F-4FE5-95CE-27F3588AAFF0","240CEBFD-1052-4EAC-88DF-D88A163D61C8","30F8B66C-5893-41B2-BDA1-AE35413CC14A","7020FE92-FFEA-46E9-9EFC-C66108FEEF47"
"Horizon Europe Guarantee","10111631","UNIVERSITY OF SURREY",,"EU-Funded","Wen","Jennifer","","",,,,"","NHyRA - pre-Normative Research on Hydrogen Releases Assessment","01/01/2024","31/12/2026","273789",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10111631","E6BA813F-9DE5-4730-A494-25432F74F52B","240CEBFD-1052-4EAC-88DF-D88A163D61C8","7A1819A9-4680-421D-BD65-2C1A91D7772E","0BF38E61-6CAB-41F7-B7F7-9FECD4B430EF"
"Horizon Europe Guarantee","10109214","UNIVERSITY OF ESSEX",,"EU-Funded","Lowry","Ruth","","",,,,"","CITY BASED INTERVENTIONS TO STIMULATE ACTIVE MOVEMENT FOR HEALTH (CITY-MOVE)","01/01/2024","31/12/2027","279046",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10109214","470B94A1-DC6C-4372-B4AB-28D46F58FC7E","240CEBFD-1052-4EAC-88DF-D88A163D61C8","AF35BB19-A5EA-4E5D-994A-FA6E45CCB3AA","B701736E-775F-4456-BCA2-186F42835411"
"Horizon Europe Guarantee","EP/Y020278/1","Heriot-Watt University","Sch of Energy, Geosci, Infrast & Society","Fellowship","Kong","Zhengyi","","http://orcid.org/0000-0001-7450-9895",,,,"","SS-DSC: Stainless steel-concrete composite beams with stainless-steel demountable shear connectors for sustainable infrastructure","31/08/2023","30/08/2025","200511",,"Scotland","Active","http://gtr.ukri.org/projects?ref=EP/Y020278/1","FE52EDBE-1C09-4E01-AB75-27549184CC60","240CEBFD-1052-4EAC-88DF-D88A163D61C8","DFD42657-A23D-4644-905A-3470AF0836EC","67D7A257-EB6E-4FF2-87B1-D4ABCD7B3DFA"
"Horizon Europe Guarantee","EP/Y014642/1","Northumbria University","Fac of Engineering and Environment","Fellowship","Arshad","Aqsa","","http://orcid.org/0000-0002-7046-4447",,,,"","Innovative hydrogel gaskets for aerospace and RF communication applications (InnoKets)","01/02/2024","31/01/2026","187096",,"North East","Active","http://gtr.ukri.org/projects?ref=EP/Y014642/1","084EF660-A536-42DE-9E45-294C459CCD13","240CEBFD-1052-4EAC-88DF-D88A163D61C8","9C0CA61F-168B-41F4-A20A-DAE231970DE1","A05FB3ED-1B68-4511-982C-5274197C7468"
"Horizon Europe Guarantee","EP/Y029577/1","University of Edinburgh","Centre for Discovery Brain Sciences","Fellowship","Eichel-Vogel","Maria","","http://orcid.org/0000-0002-9925-7249",,,,"","ZeDiAx: Using zebrafish to discover how axons grow in diameter","01/03/2024","28/02/2026","200511",,"Scotland","Active","http://gtr.ukri.org/projects?ref=EP/Y029577/1","9BFA6AE1-135C-4998-8490-275DA3FDBFCF","240CEBFD-1052-4EAC-88DF-D88A163D61C8","A4735E0B-ED6E-4FC5-9497-CFE564317F54","95038960-1BEC-4923-867A-CB58DCBE1F8C"
"Horizon Europe Guarantee","EP/Y024737/1","King's College London","History","Research Grant","Sapoznik","Alexandra","","",,,,"","ECOMEDS_Economic and cultural connections within Mediterranean ecosystems c.1250-c.1550","31/08/2023","30/08/2028","1574935",,"London","Active","http://gtr.ukri.org/projects?ref=EP/Y024737/1","663C0496-2294-4AB5-8683-2852822C3212","240CEBFD-1052-4EAC-88DF-D88A163D61C8","1ECBCFF6-5785-4627-91AC-34132C9C759C","87A3BE72-8EB1-403C-8439-4005A548EE23"
"Horizon Europe Guarantee","EP/Z001641/1","University of Leeds","Civil Engineering","Fellowship","Sarhosis","Vasilis","","",,,,"","MARS Development of a new generation cement free and self-sensing Textile-Reinforced Smart Mortar(TRSM) composite for masonry repair and strengthening","31/08/2024","30/08/2026","206085",,"Yorkshire and The Humber","Active","http://gtr.ukri.org/projects?ref=EP/Z001641/1","666F59B4-44FE-48D6-ABC6-2877FE9B7BB7","240CEBFD-1052-4EAC-88DF-D88A163D61C8","CA799973-1F1B-4936-B99A-9970F567FE67","EF932BDB-2507-4A97-BECE-EE9ACC7CA758"
"Horizon Europe Guarantee","10041706","LECYCLE LTD",,"EU-Funded","LI","JIA","","",,,,"","Automated solutions for sustainable and circular construction and demolition waste management (RECONMATIC)","30/06/2022","29/06/2026","145300",,"South East","Active","http://gtr.ukri.org/projects?ref=10041706","EA315F56-0A1A-4AA8-A39A-2C034F37F767","240CEBFD-1052-4EAC-88DF-D88A163D61C8","2AD81A98-FFCC-4255-92DB-103A4662ABB6","21976F3F-7955-4F5E-9D11-306FAB4D1E26"
"Horizon Europe Guarantee","10092670","NEWCASTLE UNIVERSITY",,"EU-Funded","Anstee","Quentin","","",,,,"","Investigation of Endocrine-Disrupting Chemicals as Contributors to Progression of Metabolic Dysfunction Associated Steatotic Liver Disease (EDC-MASLD)","01/01/2024","31/12/2028","617579",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10092670","F498EB4A-443D-49CB-A2FC-2D491DEDF578","240CEBFD-1052-4EAC-88DF-D88A163D61C8","13C979ED-CCCE-4C21-9953-307B6EC53D42","6DA89A33-8374-45C3-B07E-57377C1AFCDE"
"Horizon Europe Guarantee","10102144","UNIVERSITY OF NOTTINGHAM",,"EU-Funded","Quinlan","Philip","","",,,,"","EOSC-ENTRUST","01/03/2024","28/02/2027","118557",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10102144","0089EB55-D295-4A4A-AEF0-2FE7BA820E4B","240CEBFD-1052-4EAC-88DF-D88A163D61C8","2EBCC169-13F8-4E3A-B92F-95BE8AC88DF6","1A5B8964-D505-45B4-8B4F-857A7A1DCEC2"
"Horizon Europe Guarantee","10052152","IMPERIAL COLLEGE LONDON",,"EU-Funded","Farina","Dario","","",,,,"","Hybrid neuroscience based on cerebral and muscular information for motor rehabilitation and neuromuscular disorders (HybridNeuro)","01/01/2023","31/12/2025","329964",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10052152","AD650F0A-AC9A-4651-95A9-2C8349C3A01E","240CEBFD-1052-4EAC-88DF-D88A163D61C8","EC9326B5-50D8-459F-9932-1D39B5055FC9","5FAB125F-842C-4DF7-BD1F-38A65AFE0CBC"
"Horizon Europe Guarantee","10040720","UNIVERSITY OF SURREY",,"EU-Funded","Kumar","Prashant","","",,,,"","HEALTHY SAILING - Prevention, mitigation, management of infectious diseases on cruise ships and passenger ferries","31/08/2022","30/08/2025","188722",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10040720","C45BEF84-868B-4145-AA51-2CDE7BD0B2BA","240CEBFD-1052-4EAC-88DF-D88A163D61C8","7A1819A9-4680-421D-BD65-2C1A91D7772E","87DBA3FB-B911-4705-AA3C-A8F1D70EDC39"
